id_1	id_2	XB	ZY	Genetic_Contribution	Error
id1_66	id2_66	0.996939881113675	-0.0308757835371813	0.966064097576494	0.117028493487527
id1_67	id2_67	0.247537682922495	-0.262716027142745	-0.0151783442202501	1.39576214095222
id1_68	id2_68	0.000904377794085208	-0.222767714003903	-0.221863336209818	0.0474660943290472
id1_69	id2_69	0.33043149068545	0.143217460319138	0.473648951004588	-1.08844341393468
id1_70	id2_70	-1.64685916932293	-0.0262850319757191	-1.67314420129865	-0.438552728697865
id1_71	id2_71	-0.868738615422696	0.0845430803637947	-0.784195535058902	1.14691120784518
id1_72	id2_72	0.984288069398501	-0.263447436270442	0.720840633128058	-0.00873512584348912
id1_73	id2_73	-0.425479548121558	-0.0252651705054135	-0.450744718626972	-0.807762713917594
id1_74	id2_74	0.040124755129594	0.00734397608793835	0.0474687312175323	0.161105743475187
id1_75	id2_75	-0.313160867998561	-0.090205662775411	-0.403366530773972	-0.965498999286328
id1_76	id2_76	1.45283731147935	0.0597018906272084	1.51253920210656	-1.60334174033004
id1_77	id2_77	0.751215868290771	0.455127046009707	1.20634291430048	-0.023765151902763
id1_78	id2_78	-0.213863162728593	0.244423322033286	0.0305601593046928	1.63229197217807
id1_79	id2_79	-1.2731263415944	0.540266309950645	-0.732860031643758	0.208103610669243
id1_80	id2_80	0.635782687500962	0.0515397841651721	0.687322471666135	-0.296522803018256
id1_81	id2_81	-0.180994174563712	-0.0846852399082028	-0.265679414471915	-0.221045188597688
id1_82	id2_82	0.294124011295488	0.156320685408187	0.450444696703674	-0.570104054421841
id1_83	id2_83	0.674245853036102	-0.291274238896534	0.382971614139568	-0.792422207526753
id1_84	id2_84	-1.08517659419099	0.121777437697733	-0.963399156493255	-0.197963993958099
id1_85	id2_85	-0.0895459507526629	0.16649433393943	0.0769483831867674	-0.423577024829001
id1_86	id2_86	-0.211329393321009	0.0893676629566271	-0.121961730364382	0.278859590829858
id1_87	id2_87	0.666741605827351	0.256812533872661	0.923554139700013	0.128577663927927
id1_88	id2_88	1.41775245116202	-0.0627146688628975	1.35503778229912	0.351994100668013
id1_89	id2_89	-0.230455648743076	-0.0162450616281758	-0.246700710371252	0.232437023357593
id1_90	id2_90	-0.539871344670259	-0.0283704964166214	-0.568241841086881	0.288436914590805
id1_91	id2_91	0.372339709989568	-0.156442288561342	0.215897421428225	-0.242242669428067
id1_92	id2_92	0.345407810303588	0.593600617733708	0.939008428037295	0.983872932103051
id1_93	id2_93	0.765175992293685	-0.0180352195204689	0.747140772773216	-0.110004408134626
id1_94	id2_94	0.14601504074087	0.179556481973068	0.325571522713938	-1.33536656434399
id1_95	id2_95	0.6085400052656	0.0185979673524887	0.627137972618088	0.173578090662095
id1_96	id2_96	-1.25893419598422	0.15428807043806	-1.10464612554616	1.13806211497726
id1_97	id2_97	0.0771464202289077	0.220289404948694	0.297435825177602	0.238037120860662
id1_98	id2_98	0.0477542748751526	-0.224519215807548	-0.176764940932395	0.374245296928924
id1_99	id2_99	-0.608148385863292	0.140887494166552	-0.46726089169674	-0.553723677321145
id1_100	id2_100	1.38736541190449	-0.0644217252132235	1.32294368669127	0.391781285973188
id1_101	id2_101	-0.214555140090837	0.233753928210204	0.0191987881193674	-1.34198256497622
id1_102	id2_102	-1.00725529939916	0.0350393095638242	-0.972215989835336	0.0193440549567979
id1_103	id2_103	0.139409269523812	0.161251167917729	0.300660437441541	-0.804434572322812
id1_104	id2_104	-0.301370720364458	-0.158241842542305	-0.459612562906763	-0.244465371247026
id1_105	id2_105	-1.26649998204874	0.219384288478653	-1.04711569357009	0.669548250895923
id1_106	id2_106	-1.01264026718994	0.654924075802809	-0.357716191387129	-0.561998135146504
id1_107	id2_107	0.519628923343211	0.0650323686964495	0.584661292039661	1.18974170199854
id1_108	id2_108	0.450677765872662	0.172138586482264	0.622816352354926	0.562741937888142
id1_109	id2_109	-0.974057259358179	-0.0188353192119581	-0.992892578570137	0.302235159049547
id1_110	id2_110	-0.415650572078263	0.199074272110839	-0.216576299967423	-0.982361925603456
id1_111	id2_111	0.314316426281992	0.368847896975429	0.683164323257421	-0.131804786938439
id1_112	id2_112	1.39116688909494	-0.394337079571154	0.996829809523785	-0.72996558540443
id1_113	id2_113	0.797700407681862	0.0901191032699419	0.887819510951804	0.281000225875981
id1_114	id2_114	2.02447365715241	0.0937347939871234	2.11820845113953	-0.484296834586333
id1_115	id2_115	-1.1061907331725	0.18247434207633	-0.923716391096173	-0.377695359544302
id1_116	id2_116	-0.866510020594544	-0.12860750540718	-0.995117526001724	0.412837458062121
id1_117	id2_117	-2.25086904606549	0.535052333189715	-1.71581671287577	0.925679481299
id1_118	id2_118	-0.844609141466717	-0.204388251746226	-1.04899739321294	-0.0901418274382083
id1_119	id2_119	0.261722302651444	0.286580751878086	0.54830305452953	0.116931683770989
id1_120	id2_120	-0.619002792734995	0.30152734551661	-0.317475447218384	0.656535091302705
id1_121	id2_121	2.074383441372	0.117279157089239	2.19166259846124	0.699321719110052
id1_122	id2_122	-1.23502702227734	-0.0855722870567105	-1.32059930933405	-0.520652284057126
id1_123	id2_123	-1.1902917509809	0.100111680276965	-1.09018007070393	-0.843308608979623
id1_124	id2_124	-0.331916021013396	0.332369602521827	0.000453581508430556	1.19053354810187
id1_125	id2_125	-0.693564948246063	-0.021437100640395	-0.715002048886458	-0.207385751968505
id1_126	id2_126	-0.176317477439692	0.294240522468	0.117923045028308	0.235021492531295
id1_127	id2_127	-0.405555278517339	-0.149866638347269	-0.555421916864608	-0.978784565383299
id1_128	id2_128	0.565277838000985	0.188558210404244	0.753836048405229	0.473159977489248
id1_129	id2_129	0.71239595990246	0.00769284051385125	0.720088800416311	-0.405546573486678
id1_130	id2_130	-0.733646621746558	-0.0619019205322339	-0.795548542278792	-0.794307574921114
id1_131	id2_131	-0.392309179663499	-0.0375786033869304	-0.429887783050429	-0.267405328422561
id1_133	id2_133	-0.680424645596737	0.167303176864806	-0.513121468731931	-0.227841036077113
id1_137	id2_137	1.16766488584078	-0.0945734538651056	1.07309143197567	0.522082497916915
id1_138	id2_138	1.78567104200569	-0.0533309699897083	1.73234007201598	0.824033346316999
id1_142	id2_142	0.0101337179606765	-0.234813415318276	-0.224679697357599	-0.608745115103725
id1_146	id2_146	0.353075464118671	-0.311202216451235	0.0418732476674356	-0.452303279967707
id1_149	id2_149	-0.402033352978898	0.128448986222144	-0.273584366756754	0.491128906998999
id1_155	id2_155	-1.46370959632476	0.287578068632193	-1.17613152769257	0.690563665089519
id1_156	id2_156	0.448316893233146	0.111932835888668	0.560249729121814	-0.948325571301337
id1_166	id2_166	2.26170661807417	0.266856336446118	2.52856295452028	-0.766391342243557
id1_171	id2_171	-0.648789705197052	-0.107522656877732	-0.756312362074783	1.0003844331913
id1_176	id2_176	-0.563965073611633	-0.0465890244554643	-0.610554098067097	-0.0164600060556961
id1_183	id2_183	-0.042993453310017	-0.260012896040679	-0.303006349350696	-0.472309092957503
id1_184	id2_184	-1.52325869023429	-0.102715263938451	-1.62597395417274	0.709727573713517
id1_185	id2_185	0.286721163520199	0.0313434514821908	0.31806461500239	-0.414552464245216
id1_186	id2_186	0.769076456892149	-0.333802692818144	0.435273764074005	0.585251503283384
id1_208	id2_208	-0.566848968275262	-0.00996513661725892	-0.57681410489252	0.27013907818275
id1_215	id2_215	-1.27381322024466	0.0523507817480543	-1.22146243849661	0.33370915592489
id1_217	id2_217	0.651151150758683	-0.0687659582886894	0.582385192469993	0.378531931297726
id1_220	id2_220	-2.2186511975198	-0.00834048550338019	-2.22699168302318	-0.755037709599439
id1_222	id2_222	-0.475991530705093	0.0849843602879833	-0.39100717041711	0.970013176103313
id1_238	id2_238	-0.588928577071615	0.0250931403371574	-0.563835436734458	1.89872286474534
id1_244	id2_244	-1.35261273365264	0.154880882588031	-1.19773185106461	0.0252903638251269
id1_245	id2_245	0.367104246336793	-0.117142870962968	0.249961375373825	0.679948937600914
id1_246	id2_246	-1.28649215684174	-0.661287684839576	-1.94777984168131	-0.207808846744575
id1_248	id2_248	0.130739888589769	-0.0994291646790474	0.0313107239107212	0.979637014449689
id1_257	id2_257	-0.242574741520311	0.0535641425431091	-0.189010598977202	1.7647383427424
id1_259	id2_259	-0.0598226171804121	-0.161025466015292	-0.220848083195704	0.176714491148937
id1_266	id2_266	1.27025178866004	0.0463881832458462	1.31663997190588	-0.0636149478392852
id1_269	id2_269	0.379871519407492	-0.234505710059016	0.145365809348476	0.0199245200912432
id1_272	id2_272	-0.283205530714522	-0.152829927506878	-0.4360354582214	0.356892775120818
id1_273	id2_273	-0.558818592179092	0.132391775440963	-0.426426816738129	0.0215374708673939
id1_281	id2_281	-0.69215269413492	0.205707249031591	-0.486445445103329	-1.06965925809731
id1_285	id2_285	0.895257031906515	-0.156337618136333	0.738919413770182	-0.222993066923096
id1_299	id2_299	-0.829092899440805	-0.0818289476712155	-0.91092184711202	0.130555697726286
id1_303	id2_303	1.70825564577414	-0.260730849186146	1.44752479658799	0.0648811337128108
id1_305	id2_305	1.75493442358339	0.0972797995601849	1.85221422314357	0.981339877233718
id1_306	id2_306	0.287154470645334	-0.319861136324166	-0.0327066656788318	-0.205289498174622
id1_308	id2_308	-1.34863380561239	0.146240750754719	-1.20239305485767	-0.391950724050974
id1_314	id2_314	1.1516663963518	0.341206322479194	1.49287271883099	0.319803891186067
id1_324	id2_324	-1.77445634408587	0.143175400834843	-1.63128094325103	-0.590204589729338
id1_325	id2_325	0.0601208097905439	-0.0827499975365418	-0.0226291877459979	0.209780926191914
id1_354	id2_354	0.77269832130403	-0.0945958854458745	0.678102435858155	-0.218708221307152
id1_355	id2_355	0.378741696767596	-0.173464938274643	0.205276758492954	-0.00440050890196693
id1_361	id2_361	-1.29786802760692	0.084418260133445	-1.21344976747348	-0.424478787026781
id1_365	id2_365	0.707721244739019	-0.240765776803419	0.466955467935599	-0.859565893056803
id1_369	id2_369	1.12566233331947	0.234329517771179	1.35999185109065	-0.720730160907831
id1_371	id2_371	-1.58421547188496	0.377321612012745	-1.20689385987222	0.773402364085334
id1_380	id2_380	1.12216685348524	-0.251849016323919	0.870317837161325	-0.543435590956994
id1_383	id2_383	0.0548609542245091	0.0454621083028192	0.100323062527328	1.1675987922495
id1_386	id2_386	-1.76334529698669	0.33289088279605	-1.43045441419064	-0.575522854303797
id1_391	id2_391	1.19245535810971	0.0187175450120754	1.21117290312179	-0.876030165630864
id1_399	id2_399	0.243033091432166	0.342470215685408	0.585503307117573	-0.352850095893031
id1_409	id2_409	-1.67520451088569	0.0420126374638004	-1.63319187342189	-0.316760646072196
id1_414	id2_414	0.263794018069697	-0.0129694898621822	0.250824528207514	0.953497443380098
id1_420	id2_420	0.518094437847197	0.216387153839254	0.734481591686451	0.905690968810984
id1_425	id2_425	-0.065742555713192	0.0382197496221262	-0.0275228060910658	0.706864092443636
id1_431	id2_431	0.92671635645733	0.204655364229004	1.13137172068633	-0.548505204746776
id1_440	id2_440	0.294537813499986	0.0630043046645666	0.357542118164553	-0.225838375476111
id1_449	id2_449	0.991304311928087	0.136974775732404	1.12827908766049	-0.905638700642265
id1_453	id2_453	0.0428282659582697	0.246682690152565	0.289510956110835	-0.988250501256826
id1_458	id2_458	0.626664971323843	-0.182556238108024	0.444108733215819	-1.47300166106809
id1_462	id2_462	-0.852664383529005	-0.283156505392832	-1.13582088892184	1.02468140561283
id1_463	id2_463	1.03109936680939	-0.0886914057714716	0.942407961037916	-0.217670363174396
id1_464	id2_464	-0.769131949534865	-0.530694146964773	-1.29982609649964	-0.219403628153963
id1_468	id2_468	-2.26035631839854	-0.0942172072185457	-2.35457352561709	0.82034452932524
id1_482	id2_482	-2.89199664100255	0.0277120180337336	-2.86428462296882	-0.135893751730036
id1_484	id2_484	0.338050121264555	0.187391078240757	0.525441199505312	-0.544395105958299
id1_486	id2_486	-1.03447705944731	0.285065651860508	-0.749411407586805	-0.71805474824662
id1_489	id2_489	-0.506271612605339	0.0962802455459666	-0.409991367059372	-1.1108619820543
id1_499	id2_499	-0.326849103749097	-0.156055802267695	-0.482904906016792	-0.301974855238862
id1_502	id2_502	0.273162356682827	0.0147027159817764	0.287865072664604	0.697063309823611
id1_503	id2_503	0.0641915816313398	-0.0257671769739362	0.0384244046574036	0.453324889257884
id1_508	id2_508	1.27615830758209	-0.0951940854547435	1.18096422212735	-0.379751451223684
id1_510	id2_510	-0.378128995499637	-0.456549602155265	-0.834678597654901	-0.91753107163838
id1_526	id2_526	-0.122012576218573	-0.0493075533496335	-0.171320129568206	0.378091083453061
id1_530	id2_530	-0.353155848221273	0.14069209395663	-0.212463754264643	-0.763061395141439
id1_532	id2_532	0.475054754314598	0.0518796630759348	0.526934417390532	-0.021115838590429
id1_536	id2_536	1.07224680367817	0.0083769751427869	1.08062377882096	-0.0957956914130706
id1_538	id2_538	0.499441753221756	0.166283170874864	0.66572492409662	0.197676325265819
id1_542	id2_542	0.0924766418451856	0.0797220774876153	0.172198719332801	1.31582499816987
id1_550	id2_550	0.070639214222815	0.120121266116869	0.190760480339684	-0.634034402463919
id1_561	id2_561	0.63396965007926	-0.164442635716983	0.469527014362277	-0.693549289184199
id1_563	id2_563	0.251715582122268	0.179690373657353	0.431405955779621	-0.0803608715440847
id1_564	id2_564	-0.0623155683922877	-0.0642108196625761	-0.126526388054864	0.240799819762156
id1_580	id2_580	-1.92164233723415	-0.0248085769649542	-1.9464509141991	-0.440996871138882
id1_589	id2_589	-0.622456489933556	-0.167750858957756	-0.790207348891311	-0.0871869710370136
id1_593	id2_593	-0.233879608739522	-0.0133222550939705	-0.247201863833492	0.086343553524303
id1_611	id2_611	-0.550777630485555	-0.092751964217328	-0.643529594702883	0.488701027794269
id1_620	id2_620	0.764785526795372	-0.272026550126876	0.492758976668496	-0.564277604837243
id1_634	id2_634	-0.984358620247876	-0.47022693696582	-1.4545855572137	0.21333149368343
id1_636	id2_636	0.123300721663583	-0.0500098933198677	0.073290828343715	-0.611912828253762
id1_640	id2_640	-0.0833149652168913	-0.0856388956941374	-0.168953860911029	-1.3047329101191
id1_641	id2_641	0.895247736555698	0.0066437290302577	0.901891465585956	1.05811483477811
id1_645	id2_645	-0.897490039543823	-0.433518471722714	-1.33100851126654	-0.911425880402992
id1_649	id2_649	-1.21699406317877	0.307864875400177	-0.909129187778595	-0.00925489168682178
id1_668	id2_668	0.621882099364911	0.0991408823174657	0.721022981682376	0.636201226862264
id1_670	id2_670	-1.12090479276996	0.241807866408884	-0.879096926361074	0.588529940108512
id1_676	id2_676	-0.331087748985386	0.0504090708472551	-0.280678678138131	0.201440842015041
id1_683	id2_683	2.05801627219937	0.0508768525891145	2.10889312478849	1.60268403696045
id1_684	id2_684	0.555959029347787	0.0907284155906565	0.646687444938443	-0.66421027581225
id1_685	id2_685	-1.16975582558921	-0.123092623482634	-1.29284844907184	1.17564846048082
id1_688	id2_688	-0.561145325717421	-0.225453200164447	-0.786598525881868	1.1452760034328
id1_692	id2_692	-2.20435955763809	-0.114872816812532	-2.31923237445063	0.226764155565733
id1_693	id2_693	-0.124929021757012	0.181944743525774	0.0570157217687623	1.51801571344249
id1_696	id2_696	0.920885449837081	0.238634617545839	1.15952006738292	-0.460845281040625
id1_697	id2_697	-0.238005713575411	0.102277164280847	-0.135728549294564	-0.486965083749906
id1_701	id2_701	-0.354907680677618	0.0291002644195017	-0.325807416258117	0.0945624075652414
id1_716	id2_716	0.402586778620077	-0.113194617261169	0.289392161358908	0.58175749045988
id1_723	id2_723	-1.03673633877157	-0.0201313047733748	-1.05686764354494	-0.402968337253017
id1_725	id2_725	-1.11169698742078	0.0944418007338488	-1.01725518668693	0.123409905962617
id1_727	id2_727	1.26050634072449	-0.0736958603666774	1.18681048035782	0.439028715431411
id1_733	id2_733	-0.491775253194197	0.148399046702156	-0.343376206492041	-1.29929691546131
id1_735	id2_735	0.273707038325673	-0.278365042089645	-0.0046580037639718	0.147619968047558
id1_741	id2_741	0.581865291369826	-0.019630144144799	0.562235147225027	-0.959772412728062
id1_753	id2_753	1.19171438723259	-0.232131147323517	0.959583239909072	-0.125420947715343
id1_754	id2_754	-0.790023053553545	-0.0826974847985607	-0.872720538352106	0.41437945710857
id1_757	id2_757	-0.406867063615038	0.0609380955860181	-0.34592896802902	-0.813041051545505
id1_758	id2_758	-0.0122515839063796	0.0690050485362822	0.0567534646299026	0.176902694384397
id1_759	id2_759	0.691253476504349	-0.108752945734334	0.582500530770015	-0.186671156109812
id1_767	id2_767	-1.49146162297525	-0.138578074084449	-1.6300396970597	1.39956676055299
id1_771	id2_771	0.852980041789686	0.0148064709140132	0.867786512703699	0.278273598160802
id1_776	id2_776	-1.12389119293324	-0.062594973953797	-1.18648616688704	-0.421014039629807
id1_780	id2_780	-0.507461284135367	0.132101262728531	-0.375360021406836	0.994512201528818
id1_783	id2_783	-2.0109546627089	0.186024423522244	-1.82493023918666	-0.438386785534097
id1_789	id2_789	-0.230992759510647	0.0262518819113346	-0.204740877599312	0.174401956544418
id1_798	id2_798	0.111958840117424	0.276910481326375	0.388869321443799	-0.256190931104398
id1_801	id2_801	2.94970256629153	0.0542334289312133	3.00393599522275	0.44502888520745
id1_803	id2_803	-0.339493462673336	0.155593624178913	-0.183899838494423	-0.140759259167277
id1_805	id2_805	-0.217735247584674	-0.134399268441499	-0.352134516026173	-0.547228089843993
id1_811	id2_811	-0.234734209349535	-0.0152942663900602	-0.250028475739595	0.14453351778443
id1_812	id2_812	2.56961717395991	0.254210140088671	2.82382731404858	0.0248181198678908
id1_813	id2_813	1.49837169822459	-0.197644891913191	1.3007268063114	0.911261978027821
id1_815	id2_815	-0.163453936744574	0.53147444867636	0.368020511931787	0.854221862070867
id1_821	id2_821	-1.11155247540315	0.16252413724729	-0.949028338155865	-2.74125579964855
id1_827	id2_827	-0.738266007469224	-0.383629766978342	-1.12189577444757	0.538322478488804
id1_828	id2_828	-0.598288457789822	0.19951857576839	-0.398769882021431	0.531445994488149
id1_834	id2_834	-1.3828488359543	-0.252086724164369	-1.63493556011867	-1.07109227137739
id1_839	id2_839	0.12090814042893	-0.000127541131783919	0.120780599297146	-0.798714773213192
id1_841	id2_841	-1.67298145305457	-0.175668294299367	-1.84864974735393	-0.397616462309766
id1_849	id2_849	0.692962868950905	0.212431795953291	0.905394664904196	-0.792275524419284
id1_853	id2_853	1.38496472263115	-0.0381182027835466	1.34684651984761	-0.0412065774572761
id1_854	id2_854	-2.69373016521905	-0.562295899203026	-3.25602606442207	-0.571674027306567
id1_865	id2_865	-1.33759171420042	0.492829277216194	-0.84476243698423	0.903456568271096
id1_867	id2_867	-0.393414216831296	0.0732256859789943	-0.320188530852302	-1.61916019913583
id1_868	id2_868	0.515322915554749	-0.268912017543285	0.246410898011464	1.03636492519791
id1_869	id2_869	-1.13240231744834	0.15039493949236	-0.982007377955979	-0.154248372893326
id1_870	id2_870	-0.66365431740725	-0.0268113862854407	-0.690465703692691	0.493965915840043
id1_871	id2_871	0.180002290784448	0.0543025530944495	0.234304843878897	0.159116692303259
id1_873	id2_873	-0.45712649515207	-0.0247655985769827	-0.481892093729053	-0.60114134747247
id1_879	id2_879	-1.16823451531352	-0.225106666862771	-1.39334118217629	-0.564333491805329
id1_880	id2_880	0.525998913658139	0.12043121185414	0.646430125512279	1.02447326453841
id1_884	id2_884	-0.337222343619301	0.276860213888047	-0.0603621297312538	1.05987402021366
id1_887	id2_887	0.163903020960748	0.0809514748113662	0.244854495772114	0.340680046734032
id1_893	id2_893	0.635050103619167	0.142862422214853	0.77791252583402	-0.628348461234191
id1_912	id2_912	-1.423401274944	-0.0696176694747273	-1.49301894441872	0.587292733435242
id1_918	id2_918	-0.322118620626033	-0.315877825794979	-0.637996446421012	-0.170258304693622
id1_919	id2_919	-0.616614989674957	-0.00350754906247793	-0.620122538737435	0.537513188556163
id1_921	id2_921	0.741758357512114	-0.12160424224438	0.620154115267734	-0.128605119949814
id1_922	id2_922	2.58319369203567	0.280242677380717	2.86343636941638	0.252241404336439
id1_929	id2_929	-0.224259654726099	-0.0723898496942295	-0.296649504420329	1.2199511547052
id1_937	id2_937	0.84009359488842	0.0361403489959661	0.876233943884386	1.06676626738511
id1_939	id2_939	0.00162449746314199	-0.028028924722933	-0.026404427259791	0.351810454864073
id1_950	id2_950	1.12188562930593	-0.219485018105299	0.902400611200629	0.17165978571862
id1_970	id2_970	-2.99307803673005	-0.0415730037037173	-3.03465104043377	-0.460108378447458
id1_976	id2_976	-0.30275856262807	-0.0819265652850127	-0.384685127913082	-0.66176801604915
id1_1010	id2_1010	-1.82782981149618	-0.165832709031348	-1.99366252052753	0.33651920160216
id1_1026	id2_1026	1.57215881799895	0.0209513907810492	1.59311020878	0.510032853032096
id1_1080	id2_1080	0.764781201816005	0.218886221019242	0.983667422835246	0.820734362011506
